"FundingOrgName","ProjectReference","LeadROName","Department","ProjectCategory","PISurname","PIFirstName","PIOtherNames","PI ORCID iD","StudentSurname","StudentFirstName","StudentOtherNames","Student ORCID iD","Title","StartDate","EndDate","AwardPounds","ExpenditurePounds","Region","Status","Classifications 1","Classifications 2","Classifications 3","Classifications 4","Classifications 5","Other Classifications","GTRProjectUrl","ProjectId","FundingOrgId","LeadROId","PIId"
"ESRC","ES/V009699/1","University of Hertfordshire","School of Life and Medical Sciences","Research Grant","Pike","Elizabeth","","http://orcid.org/0000-0003-3721-6449",,,,"","The Contribution of Physical Activity to Social Connectivity and Wellbeing in Older Adults Living with Dementia","02/11/2020","01/11/2021","50402",,,"Closed","Environment","Med Soc/Soc Health & Illness","","","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=ES/V009699/1","D621C8CD-1176-4ABA-90D9-1ECBE8BB7F7D","924BE15C-91F2-4AAD-941A-3F338324B6AE","5E589D68-A73C-42BB-892C-BC508C7B60CA","F26D7D2D-918C-495D-BA68-62C97CC6C076"
"ESRC","ES/S002170/2","University of Kent","Kent Sch of Architecture","Research Grant","Caputo","Silvio","","http://orcid.org/0000-0002-8344-0321",,,,"","The FEW-meter - an integrative model to measure and improve urban agriculture, shifting it towards circular urban metabolism.","11/03/2019","30/11/2021","157794",,,"Closed","Environment","Landscape  Architecture","Urban Geography","","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=ES/S002170/2","0D7C55C7-BE68-4FC1-B5F2-41174DC6DF77","924BE15C-91F2-4AAD-941A-3F338324B6AE","C6D0044A-2CD2-4167-B90B-922AF53E361F","E79522F1-4ACF-48F8-821E-80A935D7F23E"
"ESRC","ES/L003015/1","University of York","Health Science","Research Grant","Graham","Hilary","","",,,,"","Health Of Populations and Ecosystems (HOPE)","31/08/2013","28/02/2015","199271",,,"Closed","Earth & environmental","Environment","Social Policy","","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=ES/L003015/1","7A96361A-25FC-4F8F-A7F5-1C06D3D1EA45","924BE15C-91F2-4AAD-941A-3F338324B6AE","8319F78A-DCBD-49F6-BE00-78E1CD75CDA9","7CFB21AF-8393-4386-9A39-2F2635D31EC4"
"ESRC","ES/T003138/1","School of Oriental & African Studies","History, Religions and Philosophy","Research Grant","Rodet","Marie","","http://orcid.org/0000-0002-1129-3203",,,,"","De-marginalising frontier communities in West Africa: action research, local knowledge, and resilience against natural disasters and ecological stress","01/11/2019","31/01/2023","873724",,,"Active","Comparative Literature","Economic & Social History","Environment","GCRF","Social Anthropology","Womens and Gender Studies","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=ES/T003138/1","17B5DBD7-79B3-43DF-95A6-834EF98C48A4","924BE15C-91F2-4AAD-941A-3F338324B6AE","427C8A9E-64D8-4940-8911-953B4A177A75","2B89E4C1-035C-45F0-8142-D179358986F5"
"ESRC","ES/T015160/1","University of Huddersfield","Sch of Art Design & Architecture","Research Grant","Tzortzopoulos","Patricia","","http://orcid.org/0000-0002-8740-6753",,,,"","T-AP SI: uVITAL - User-Valued Innovations for Social Housing Upgrading through Trans-Atlantic Living Labs","01/01/2020","30/07/2023","162605",,,"Active","Computer Graphics & Visual.","Construction Ops & Management","Design Processes","Environment","Spatial Planning",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=ES/T015160/1","E12F0AF2-E197-4A9F-BE90-9F218C79A6FB","924BE15C-91F2-4AAD-941A-3F338324B6AE","DC934AED-9432-4385-AEAF-006EA2369001","D5096DE4-59F4-4E53-A193-0200ACAE2FBD"
"ESRC","ES/V013556/1","University of Warwick","Politics and International Studies","Research Grant","Atikcan","Ece","Ozlem","http://orcid.org/0000-0003-3269-613X",,,,"","Frames in Production: Actors, Networks, Diffusion (FRAMENET)","31/03/2021","31/03/2024","427059",,,"Active","Environment","Internat Political Economy","International Law","International Organisations","Political Sociology",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=ES/V013556/1","8A38C07A-EB25-476E-9AE8-CA773F01D8DE","924BE15C-91F2-4AAD-941A-3F338324B6AE","B6FB652A-60C3-48DD-9A33-075D1F759B48","F0211A02-638D-45EC-8A4E-374B4873BF54"
"ESRC","ES/S006761/1","University of Edinburgh","Edinburgh College of Art","Research Grant","Garcia Ferrari","Soledad","","",,,,"","Developing co-created smart city solutions for managed adaptation and monitoring of hydro-meteorological climate change related risk in Mexico","14/02/2019","30/03/2022","332783",,,"Active","Development studies","Economic Sociology","Environment","Newton","Urban Geography",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=ES/S006761/1","870B54C7-E4DE-42C3-B02E-B7517D9A07F5","924BE15C-91F2-4AAD-941A-3F338324B6AE","2DB7ED73-8E89-457A-A395-FAC12F929C1A","81363C71-67CF-403C-B625-BC9D2ECFB399"
"ESRC","ES/K00879X/1","University of Leeds","School of Earth and Environment","Research Grant","Di Gregorio","Monica","","",,,,"","Multi-level governance, REDD+ and synergies between climate change mitigation and adaptation","31/12/2013","30/12/2016","249100",,,"Closed","Environment","Environmental Geography","Nat Resources, Env & Rural Dev","Political Science","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=ES/K00879X/1","768AFCBE-BC0A-4595-8D22-0B3443750850","924BE15C-91F2-4AAD-941A-3F338324B6AE","83D87776-5958-42AE-889D-B8AECF16B468","79E204CE-B4DE-494F-923C-AA584B99475B"
"ESRC","ES/P002234/1","National Centre for Social Research","Research Department","Research Grant","Clery","Elizabeth","","",,,,"","British Participation in the International Social Survey Programme, 2016 - 2018","30/06/2016","30/11/2019","153033",,,"Closed","Environment","Political Sociology","Sociology","Sociology of Religion","Womens and Gender Studies",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=ES/P002234/1","4A5FC998-78FE-4B46-9961-50868EA52CD8","924BE15C-91F2-4AAD-941A-3F338324B6AE","6E82674B-E029-4687-9384-C2E744ECF995","3233D6AC-7BD9-4828-8FDA-B8549E77F1D5"
"ESRC","ES/V015133/1","University of Bath","Psychology","Research Grant","Hampton","Samuel","Antony","http://orcid.org/0000-0003-0596-9710",,,,"","Accelerating Carbon Capability for an Equitable, Sustainable Society (ACCESS)","30/09/2021","29/09/2024","248055",,,"Active","Energy Efficiency","Environment","Environmental Geography","Social Geography","Social Psychology",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=ES/V015133/1","B5C3EED3-4738-4A3D-A33D-41B53524F53E","924BE15C-91F2-4AAD-941A-3F338324B6AE","EAAD4D43-BD15-432B-9385-2DBD0C65958D","6F5730C3-89EC-49C7-AA2F-2D87A59FBCAA"
