"FundingOrgName","ProjectReference","LeadROName","Department","ProjectCategory","PISurname","PIFirstName","PIOtherNames","PI ORCID iD","StudentSurname","StudentFirstName","StudentOtherNames","Student ORCID iD","Title","StartDate","EndDate","AwardPounds","ExpenditurePounds","Region","Status","Classifications 1","Classifications 2","Classifications 3","Classifications 4","Classifications 5","Other Classifications","GTRProjectUrl","ProjectId","FundingOrgId","LeadROId","PIId"
"ESRC","ES/V015605/1","University of Southampton","Southampton Business School","Research Grant","Frei","Regina","","http://orcid.org/0000-0002-0953-6413",,,,"","Forecasting and influencing product returns and fraud rates in a Covid-19 world","05/11/2020","04/11/2022","227172",,,"Active","Management & Business Studies","Operations Management","Retail Management","Sustainability Management","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=ES/V015605/1","8AB5BD63-84F7-4F38-8141-5DBD7FF38B74","924BE15C-91F2-4AAD-941A-3F338324B6AE","30A429E3-83B7-4E41-99C0-14A144F07DFE","CD4F971C-EA21-4BD5-91E5-3A353CC6B6F1"
"ESRC","ES/V016555/1","University of Warwick","WMG","Research Grant","Godsell","Janet","","",,,,"","Manufacturing Made Smarter Network+ (MMSN+)","08/03/2021","06/08/2021","100763",,,"Closed","Innovation","Manufact. Business Strategy","Manufact. Enterprise Ops& Mgmt","Organisational Studies","Sustainability Management",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=ES/V016555/1","2BB2EA0B-F65B-4EBF-AAED-721BFCC74D9A","924BE15C-91F2-4AAD-941A-3F338324B6AE","B6FB652A-60C3-48DD-9A33-075D1F759B48","8E7B8613-AE01-4111-87C3-A0DCF737A69A"
"ESRC","ES/M002470/2","University of Hull","Accounting and Finance","Research Grant","Haynes","Kathryn","","http://orcid.org/0000-0003-4514-6436",,,,"","Architects for a Better World: Business School Responses to the Post 2015 Business Engagement Architecture","01/02/2016","29/06/2018","27012",,,"Closed","Sustainability Management","","","","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=ES/M002470/2","C9FCA5F3-59F4-4D69-8A33-CDAE6525B957","924BE15C-91F2-4AAD-941A-3F338324B6AE","8A0FC07A-04CD-4F7A-9095-1D2E6C1D918F","DF3734A0-5D0F-49AA-BF72-1D042E5BA547"
"ESRC","ES/M002292/1","Nottingham Trent University","Business School","Research Grant","Smith","David John","","http://orcid.org/0000-0001-7359-8451",,,,"","Green Innovation - making it work","30/09/2014","31/01/2017","21449",,,"Closed","Environmental economics","Innovation","Sustainability Management","Transport Ops & Management","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=ES/M002292/1","571F402D-9E7F-46DC-BAA9-DA3FC6D2D311","924BE15C-91F2-4AAD-941A-3F338324B6AE","1529782F-9068-4364-888E-46E4FC4881F5","ABF471F3-8084-4070-87D9-B4DA060905FD"
"ESRC","ES/V017152/1","University of Birmingham","Strategy and International Business","Research Grant","Ghauri","Pervez","Nasim","http://orcid.org/0000-0002-9728-485X",,,,"","ESRC-FAPESP Creating competitive advantage by serving marginalised communities: UK multinationals and inclusive development in Latin America","01/01/2022","31/12/2026","789141",,,"Active","International Business","Sustainability Management","","","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=ES/V017152/1","899FE5FC-616A-4D83-86D4-EB9AA376DBE4","924BE15C-91F2-4AAD-941A-3F338324B6AE","818CD6C9-61EE-41F2-9F37-0C7A8F43E25D","BEBAB62B-61DB-486B-92D4-2E0516D72F57"
"ESRC","ES/V017551/1","Brunel University","Brunel Business School","Research Grant","Arda","Ozlem","","http://orcid.org/0000-0002-2836-6317",,,,"","Small and medium enterprises' (SMEs) digital footprints and their ethical implications during the COVID-19 outbreak and beyond","18/01/2021","16/07/2022","129891",,,"Active","Cultural Studies","Human Resource Management","Information & Knowledge Mgmt","Management & Business Studies","Sustainability Management",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=ES/V017551/1","DAE4537F-2273-490E-B309-2F0CB994E44A","924BE15C-91F2-4AAD-941A-3F338324B6AE","BECA2763-0902-40AA-8DB2-836A5731CF58","83038769-E35A-441F-A5D0-6E3268CC0794"
"ESRC","ES/V004263/1","Aston University","College of Business and Social Sciences","Research Grant","Dey","Prasanta","Kumar","",,,,"","Impact of COVID-19 on Staff Mental Health and Well-Being in SMEs:Strategies and Interventions to Support Workforce and Boost Productivity in the UK","08/06/2020","28/02/2022","209671",,,"Active","Health Psychology","Manufact. Enterprise Ops& Mgmt","Sustainability Management","","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=ES/V004263/1","69B8820A-C98B-4256-A6AA-276EBCC69116","924BE15C-91F2-4AAD-941A-3F338324B6AE","5BFB9036-9D16-4AB9-A9EF-097BB6FBD69A","9138DDE3-7B85-41C1-A9BF-54DA80A04B09"
"ESRC","ES/T000252/1","Lancaster University","Management School","Research Grant","Liu","Lingxuan","","",,,,"","JPI Urban Europe/NSFC: Sustainable, Innovative, Resilient, and Interconnected Urban food System","30/04/2019","29/10/2022","304285",,,"Active","Food processing","Operations Management","Sustainability Management","Urban Geography","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=ES/T000252/1","CCAEAA1C-0A2A-4C3F-8A37-FE913C3E4D20","924BE15C-91F2-4AAD-941A-3F338324B6AE","44160F04-5CBF-4E8E-A6C6-C0EF61A5865C","7D99FDC2-8B97-4C38-B96B-7BC5AFEA3699"
"ESRC","ES/N007085/1","Queen's University of Belfast","Queen's Management School","Research Grant","Kenny","Kate","Marguerite","http://orcid.org/0000-0002-6781-1786",,,,"","Post-disclosure survival strategies: Transforming whistleblower experiences","30/09/2016","07/09/2018","195144",,,"Closed","Organisational Studies","Sustainability Management","","","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=ES/N007085/1","1E1EC5F8-84E1-406D-A1F6-EFE2849971E1","924BE15C-91F2-4AAD-941A-3F338324B6AE","EC23DA53-CA73-4104-A3F6-2A9523484E69","A412A6FE-E943-4560-9F7B-F83A11F7B13C"
"ESRC","ES/M004031/1","University of Southampton","Southampton Management School","Research Grant","Baden","Denise","","http://orcid.org/0000-0002-2736-4483",,,,"","Embedding Sustainability in the Hairdressing Curriculum - Sustainable Solutions for the Hair &amp; Beauty Sector","10/11/2014","08/05/2016","95736",,,"Closed","Sustainability Management","","","","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=ES/M004031/1","B428EDFC-DE04-4301-AA90-153212A9547F","924BE15C-91F2-4AAD-941A-3F338324B6AE","30A429E3-83B7-4E41-99C0-14A144F07DFE","7459FDC2-AB9E-42AC-8316-F6F588BD20E6"
