"FundingOrgName","ProjectReference","LeadROName","Department","ProjectCategory","PISurname","PIFirstName","PIOtherNames","PI ORCID iD","StudentSurname","StudentFirstName","StudentOtherNames","Student ORCID iD","Title","StartDate","EndDate","AwardPounds","ExpenditurePounds","Region","Status","Classifications 1","Classifications 2","Classifications 3","Classifications 4","Classifications 5","Other Classifications","GTRProjectUrl","ProjectId","FundingOrgId","LeadROId","PIId"
"EPSRC","EP/T033991/1","University of Cambridge","Chemical Engineering and Biotechnology","Research Grant","Wilson","David","Ian","",,,,"","Workshop on Roadmapping of Quantitative Understanding of Cleaning &amp; Decontamination","01/12/2020","30/03/2022","25471",,,"Active","Design of Process systems","Ground Engineering","Waste Management","Water Engineering","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/T033991/1","000FC945-D049-4D84-92CC-506D507FB14E","798CB33D-C79E-4578-83F2-72606407192C","D1774113-D5D2-4B7C-A412-66A90FE4B96F","91D4646C-3A43-4370-9301-54C2ACF447F0"
"EPSRC","EP/T031166/1","University of Leeds","Civil Engineering","Research Grant","Stewart","Douglas","Ian","",,,,"","ASPIRE - Accelerated Supergene Processes in Repository Engineering","31/03/2021","31/03/2024","464057",,,"Active","Waste Management","","","","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/T031166/1","931327E4-B69B-4AE0-A6DA-7F2B4E5BA500","798CB33D-C79E-4578-83F2-72606407192C","83D87776-5958-42AE-889D-B8AECF16B468","846BBD5E-5FF2-4B98-9FFD-F57CFD345CF8"
"EPSRC","EP/E00654X/1","University of Southampton","Faculty of Engineering & the Environment","Research Grant","Powrie","William","","",,,,"","MECHANICS AND SETTLEMENT OF POST LANDFILL DIRECTIVE RESIDUAL WASTES","01/12/2006","30/05/2011","632145",,,"Closed","Waste Management","","","","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/E00654X/1","BB12F480-54A7-462E-824F-4C69F0B80C2F","798CB33D-C79E-4578-83F2-72606407192C","30A429E3-83B7-4E41-99C0-14A144F07DFE","389A3135-6CF2-41C4-B4FD-FD3CE0D400C9"
"EPSRC","EP/E002773/1","University of Warwick","Sch of Engineering","Research Grant","Young","Ken","","",,,,"","Phase II WIMRC","30/09/2006","30/03/2008","8038191",,,"Closed","Control Engineering","Design & Testing Technology","Design Engineering","Design Processes","Digital Signal Processing","Electric Motor & Drive Systems,Information & Knowledge Mgmt,Instrumentation Eng. & Dev.,Manufact. Business Strategy,Manufact. Enterprise Ops& Mgmt,Manufacturing Machine & Plant,Materials testing & eng.,Waste Management","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/E002773/1","AE19AC06-6114-44B2-9F5D-4B17ECFAFF5F","798CB33D-C79E-4578-83F2-72606407192C","B6FB652A-60C3-48DD-9A33-075D1F759B48","93163DAD-5F46-424E-B043-C96DC09AB119"
"EPSRC","EP/K026216/1","University of Warwick","WMG","Research Grant","Kirwan","Kerry","Emmett Arthur","",,,,"","Cleaning Land for Wealth","01/03/2013","31/07/2016","2488954",,,"Closed","Waste Management","","","","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/K026216/1","83644367-EED4-4690-9B0C-A5DAA8AA5ACA","798CB33D-C79E-4578-83F2-72606407192C","B6FB652A-60C3-48DD-9A33-075D1F759B48","F81B0A1A-DF18-4DC6-93A3-220E0836B696"
"EPSRC","EP/S025456/1","Imperial College London","Department of Chemical Engineering","Research Grant","Hallett","Jason","Patrick","",,,,"","Holistic integration of technology, design and policy for a greener plastic future","01/01/2019","31/12/2020","1027951",,,"Closed","Manufact. Enterprise Ops& Mgmt","Materials Processing","Psychology","Waste Management","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/S025456/1","D41E8282-D44F-4818-BF01-8F4347155925","798CB33D-C79E-4578-83F2-72606407192C","46387D84-F71E-4B7D-8C7D-9C288F113510","67CF102C-0AAF-48FE-9372-A900CBDDAB19"
"EPSRC","EP/I013075/1","University of Edinburgh","Sch of Engineering","Research Grant","Schaefer","Andrea","Iris","",,,,"","New technologies for enhanced water use efficiency or waste-water treatment","30/09/2010","29/09/2011","63540",,,"Closed","Waste Management","Water Engineering","","","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/I013075/1","E794C9AC-FA2D-4183-8808-AFD3E916BF9E","798CB33D-C79E-4578-83F2-72606407192C","2DB7ED73-8E89-457A-A395-FAC12F929C1A","9D438A90-CC94-44C9-802B-3C8FC205637E"
"EPSRC","EP/I002154/1","Newcastle University","Civil Engineering and Geosciences","Research Grant","Bell","Margaret","Carol","http://orcid.org/0000-0001-8822-8437",,,,"","SECURE: SElf Conserving URban Environments","01/02/2011","30/07/2015","2244041",,,"Closed","Bioenergy","Construction Ops & Management","Energy Efficiency","Urban & Land Management","Waste Management","Waste Minimisation","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/I002154/1","4021AEEF-A0C6-4E5B-A4C4-F28C10AD10EC","798CB33D-C79E-4578-83F2-72606407192C","5E2B04DD-4A03-45ED-9892-61C5CCB8AC68","519CF60E-996E-4A92-BB64-273C274CEB54"
"EPSRC","EP/S011005/1","University of Edinburgh","Sch of Engineering","Research Grant","Beckett","Christopher","Thomas","http://orcid.org/0000-0001-9124-9079",,,,"","It's soil, Jim, but not as we know it: unlocking the hydromechanical behaviour of hydrophobic sands","01/03/2019","29/06/2021","216104",,,"Closed","Ground Engineering","Mining & Minerals Extraction","Soil science","Waste Management","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/S011005/1","E6C160D0-9C7A-427C-8543-FDB70348F465","798CB33D-C79E-4578-83F2-72606407192C","2DB7ED73-8E89-457A-A395-FAC12F929C1A","68633153-9BE1-4818-B81C-F7B2E51239B2"
"EPSRC","EP/C548809/1","University of Birmingham","Sch of Biosciences","Research Grant","Macaskie","Lynne","Elaine","",,,,"","Novel Biotechnology for Removal of Soluble Radionuclides and Possible Potential Reduction of Terrorist Impact","01/01/2006","29/06/2009","387974",,,"Closed","Cells","Reactor Engineering","Separation processes","Waste Management","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=EP/C548809/1","E54057E3-6634-4548-851B-E9A936C690C0","798CB33D-C79E-4578-83F2-72606407192C","818CD6C9-61EE-41F2-9F37-0C7A8F43E25D","233D3FDD-D701-46EC-A490-D9C20DCE7AE8"
